OrderDate,OrderID,Customer,Segment,Region,Product,Category,SubCategory,Quantity,UnitPrice,DiscountPct,PaymentMethod,SalesChannel,Sales,COGS,Profit
2024-07-20,SO-14455,Aperture Labs,Corporate,South,Art 709,Office Supplies,Art,2,132.28,0.0,Wire,Online,264.56,190.48,74.08
2024-07-20,SO-14454,Acme Corp,Corporate,South,Phones 555,Technology,Phones,3,8.18,0.05,Cash,Online,23.31,19.14,4.17
2024-07-20,SO-14458,Vehement Capital,Corporate,East,Bookcases 188,Furniture,Bookcases,1,416.65,0.0,PayPal,Retail,416.65,341.65,75.0
2024-07-20,SO-14451,Vehement Capital,Consumer,Central,Copiers 551,Technology,Copiers,1,52.58,0.05,PayPal,Wholesale,49.95,41.01,8.94
2024-07-20,SO-14457,Globex Ltd,Consumer,South,Copiers 730,Technology,Copiers,1,491.34,0.1,Card,Online,442.21,383.25,58.96
2024-07-21,SO-14465,Globex Ltd,Consumer,South,Art 881,Office Supplies,Art,2,580.06,0.0,Cash,Wholesale,1160.12,835.28,324.84
2024-07-21,SO-14463,Tyrell Corp,Corporate,West,Storage 456,Office Supplies,Storage,1,591.41,0.0,Wire,Wholesale,591.41,425.82,165.59
2024-07-21,SO-14462,Gringotts,Corporate,West,Phones 997,Technology,Phones,1,548.83,0.05,Card,Retail,521.39,428.09,93.3
2024-07-21,SO-14464,Oscorp,Home Office,East,Storage 763,Office Supplies,Storage,1,149.54,0.05,Cash,Online,142.06,107.67,34.39
2024-07-22,SO-14476,Gringotts,Home Office,East,Storage 507,Office Supplies,Storage,1,469.09,0.0,Wire,Retail,469.09,337.74,131.35
2024-07-22,SO-14473,Pied Piper,Corporate,West,Furnishings 409,Furniture,Furnishings,1,423.88,0.05,Cash,Online,402.69,347.58,55.11
2024-07-22,SO-14478,Vehement Capital,Corporate,West,Phones 149,Technology,Phones,2,380.99,0.0,Card,Online,761.98,594.34,167.64
2024-07-22,SO-14467,Pied Piper,Home Office,Central,Bookcases 777,Furniture,Bookcases,1,367.85,0.2,Wire,Wholesale,294.28,301.64,-7.36
2024-07-22,SO-14472,Vehement Capital,Corporate,East,Copiers 125,Technology,Copiers,3,549.74,0.0,Cash,Wholesale,1649.22,1286.4,362.82
2024-07-22,SO-14468,Initech,Home Office,South,Furnishings 779,Furniture,Furnishings,5,388.28,0.15,Card,Retail,1650.19,1591.95,58.24
2024-07-23,SO-14480,Hooli,Consumer,South,Art 906,Office Supplies,Art,2,588.6,0.05,PayPal,Wholesale,1118.34,847.58,270.76
2024-07-23,SO-14483,Tyrell Corp,Home Office,East,Storage 589,Office Supplies,Storage,4,168.9,0.05,Wire,Online,641.82,486.44,155.38
2024-07-23,SO-14479,Aperture Labs,Consumer,East,Furnishings 175,Furniture,Furnishings,1,544.91,0.0,Cash,Online,544.91,446.83,98.08
2024-07-23,SO-14481,Tyrell Corp,Consumer,East,Accessories 101,Technology,Accessories,1,30.19,0.0,Card,Wholesale,30.19,23.55,6.64
2024-07-23,SO-14482,Gringotts,Home Office,West,Copiers 781,Technology,Copiers,1,479.95,0.0,Cash,Wholesale,479.95,374.36,105.59
2024-07-23,SO-14484,Aperture Labs,Consumer,West,Copiers 781,Technology,Copiers,1,295.71,0.1,PayPal,Wholesale,266.14,230.65,35.49
2024-07-24,SO-14491,Vehement Capital,Corporate,East,Furnishings 380,Furniture,Furnishings,1,262.06,0.05,Card,Online,248.96,214.89,34.07
2024-07-24,SO-14490,Gringotts,Home Office,South,Machines 618,Technology,Machines,1,437.32,0.05,Wire,Retail,415.45,341.11,74.34
2024-07-24,SO-14487,Cyberdyne,Consumer,West,Machines 318,Technology,Machines,1,358.28,0.05,Card,Wholesale,340.37,279.46,60.91
2024-07-24,SO-14488,Gringotts,Corporate,South,Machines 493,Technology,Machines,5,566.01,0.05,Card,Wholesale,2688.55,2207.45,481.1
2024-07-25,SO-14499,Tyrell Corp,Corporate,East,Storage 590,Office Supplies,Storage,2,513.88,0.15,Card,Retail,873.6,739.98,133.62
2024-07-25,SO-14501,Vehement Capital,Corporate,West,Storage 724,Office Supplies,Storage,1,10.05,0.15,Card,Online,8.54,7.24,1.3
2024-07-26,SO-14503,Umbrella Co,Consumer,South,Machines 282,Technology,Machines,2,208.03,0.15,Cash,Retail,353.65,324.52,29.13
2024-07-26,SO-14509,Vehement Capital,Consumer,South,Machines 251,Technology,Machines,1,369.61,0.05,PayPal,Retail,351.13,288.3,62.83
2024-07-26,SO-14508,Aperture Labs,Consumer,East,Machines 791,Technology,Machines,1,518.32,0.0,Wire,Retail,518.32,404.29,114.03
2024-07-26,SO-14507,Hooli,Corporate,Central,Accessories 360,Technology,Accessories,1,475.24,0.0,Cash,Retail,475.24,370.69,104.55
2024-07-26,SO-14506,Pied Piper,Home Office,West,Tables 716,Furniture,Tables,3,299.05,0.0,PayPal,Retail,897.15,735.66,161.49
2024-07-26,SO-14504,Gringotts,Consumer,East,Accessories 431,Technology,Accessories,1,320.15,0.0,PayPal,Online,320.15,249.72,70.43
2024-07-26,SO-14505,Cyberdyne,Consumer,East,Art 452,Office Supplies,Art,1,377.44,0.0,Cash,Retail,377.44,271.76,105.68
2024-07-27,SO-14514,Vehement Capital,Consumer,West,Machines 799,Technology,Machines,4,269.89,0.1,Wire,Online,971.6,842.04,129.56
2024-07-27,SO-14516,Wayne Enterprises,Consumer,West,Machines 236,Technology,Machines,1,577.84,0.1,Card,Online,520.06,450.72,69.34
2024-07-27,SO-14512,Acme Corp,Corporate,Central,Phones 860,Technology,Phones,1,45.31,0.0,Wire,Wholesale,45.31,35.34,9.97
2024-07-27,SO-14513,Initech,Home Office,Central,Paper 623,Office Supplies,Paper,1,109.49,0.0,Cash,Online,109.49,78.83,30.66
2024-07-27,SO-14511,Stark Industries,Consumer,West,Phones 915,Technology,Phones,1,435.32,0.0,Card,Wholesale,435.32,339.55,95.77
2024-07-27,SO-14510,Aperture Labs,Corporate,South,Phones 264,Technology,Phones,1,28.04,0.1,PayPal,Wholesale,25.24,21.87,3.37
2024-07-28,SO-14519,Aperture Labs,Corporate,South,Accessories 739,Technology,Accessories,1,577.66,0.0,PayPal,Retail,577.66,450.57,127.09
2024-07-28,SO-14517,Tyrell Corp,Consumer,South,Art 241,Office Supplies,Art,2,16.98,0.2,Cash,Retail,27.17,24.46,2.71
2024-07-28,SO-14518,Hooli,Corporate,East,Paper 601,Office Supplies,Paper,2,462.64,0.0,Cash,Online,925.28,666.2,259.08
2024-07-29,SO-14521,Acme Corp,Home Office,East,Bookcases 827,Furniture,Bookcases,1,230.41,0.0,Wire,Online,230.41,188.94,41.47
2024-07-29,SO-14523,Acme Corp,Consumer,South,Accessories 429,Technology,Accessories,1,552.28,0.0,Card,Online,552.28,430.78,121.5
2024-07-29,SO-14520,Wayne Enterprises,Home Office,East,Binders 118,Office Supplies,Binders,1,505.24,0.0,PayPal,Online,505.24,363.77,141.47
2024-07-29,SO-14524,Gringotts,Consumer,West,Paper 785,Office Supplies,Paper,1,102.22,0.1,PayPal,Wholesale,92.0,73.6,18.4
2024-07-30,SO-14526,Globex Ltd,Home Office,South,Phones 985,Technology,Phones,1,466.99,0.0,Card,Retail,466.99,364.25,102.74
2024-07-30,SO-14528,Oscorp,Home Office,South,Art 109,Office Supplies,Art,1,598.45,0.0,Wire,Online,598.45,430.88,167.57
2024-07-30,SO-14529,Hooli,Corporate,East,Bookcases 358,Furniture,Bookcases,1,346.87,0.0,Card,Online,346.87,284.43,62.44
2024-07-30,SO-14527,Gringotts,Consumer,South,Machines 960,Technology,Machines,1,432.2,0.2,Cash,Wholesale,345.76,337.12,8.64
2024-07-30,SO-14530,Oscorp,Corporate,East,Bookcases 694,Furniture,Bookcases,1,242.29,0.0,Cash,Online,242.29,198.68,43.61
2024-07-31,SO-14536,Initech,Home Office,West,Accessories 776,Technology,Accessories,1,520.42,0.0,Card,Retail,520.42,405.93,114.49
2024-07-31,SO-14539,Wayne Enterprises,Home Office,West,Chairs 890,Furniture,Chairs,1,264.43,0.15,Card,Online,224.77,216.83,7.94
2024-07-31,SO-14532,Wayne Enterprises,Corporate,East,Bookcases 246,Furniture,Bookcases,4,142.67,0.0,Cash,Wholesale,570.68,467.96,102.72
2024-07-31,SO-14542,Globex Ltd,Corporate,South,Binders 343,Office Supplies,Binders,1,76.63,0.0,Card,Retail,76.63,55.17,21.46
2024-07-31,SO-14537,Cyberdyne,Corporate,West,Storage 751,Office Supplies,Storage,4,291.33,0.0,PayPal,Online,1165.32,839.04,326.28
2024-07-31,SO-14538,Wayne Enterprises,Home Office,Central,Copiers 608,Technology,Copiers,1,527.09,0.0,Cash,Online,527.09,411.13,115.96
2024-07-31,SO-14535,Gringotts,Consumer,West,Tables 825,Furniture,Tables,2,387.52,0.0,PayPal,Retail,775.04,635.54,139.5
2024-07-31,SO-14540,Globex Ltd,Consumer,Central,Bookcases 618,Furniture,Bookcases,1,154.61,0.0,Cash,Online,154.61,126.78,27.83
2024-07-31,SO-14533,Initech,Home Office,East,Copiers 198,Technology,Copiers,1,325.19,0.0,Card,Retail,325.19,253.65,71.54
2024-08-01,SO-14546,Wayne Enterprises,Home Office,Central,Furnishings 428,Furniture,Furnishings,1,350.2,0.0,Cash,Retail,350.2,287.16,63.04
2024-08-01,SO-14551,Pied Piper,Corporate,East,Paper 285,Office Supplies,Paper,1,381.7,0.0,Card,Online,381.7,274.82,106.88
2024-08-01,SO-14554,Aperture Labs,Corporate,South,Chairs 858,Furniture,Chairs,1,116.41,0.15,Card,Wholesale,98.95,95.46,3.49
2024-08-01,SO-14547,Tyrell Corp,Consumer,East,Paper 904,Office Supplies,Paper,1,194.19,0.0,Cash,Wholesale,194.19,139.82,54.37
2024-08-01,SO-14553,Umbrella Co,Corporate,Central,Chairs 233,Furniture,Chairs,1,77.5,0.0,Wire,Online,77.5,63.55,13.95
2024-08-02,SO-14557,Cyberdyne,Home Office,South,Art 948,Office Supplies,Art,2,171.73,0.15,Wire,Wholesale,291.94,247.3,44.64
2024-08-02,SO-14555,Umbrella Co,Home Office,South,Paper 577,Office Supplies,Paper,1,384.36,0.15,Card,Wholesale,326.71,276.74,49.97
2024-08-02,SO-14558,Wayne Enterprises,Home Office,South,Binders 659,Office Supplies,Binders,1,472.88,0.0,PayPal,Online,472.88,340.47,132.41
2024-08-03,SO-14564,Tyrell Corp,Home Office,East,Chairs 919,Furniture,Chairs,1,103.45,0.0,PayPal,Online,103.45,84.83,18.62
2024-08-03,SO-14562,Globex Ltd,Corporate,East,Tables 861,Furniture,Tables,1,472.67,0.0,Cash,Online,472.67,387.59,85.08
2024-08-03,SO-14559,Tyrell Corp,Corporate,South,Paper 152,Office Supplies,Paper,1,494.12,0.1,Card,Wholesale,444.71,355.77,88.94
2024-08-03,SO-14568,Stark Industries,Corporate,West,Binders 600,Office Supplies,Binders,4,559.5,0.0,Wire,Online,2238.0,1611.36,626.64
2024-08-03,SO-14563,Oscorp,Corporate,Central,Paper 404,Office Supplies,Paper,1,459.5,0.1,Cash,Retail,413.55,330.84,82.71
2024-08-03,SO-14565,Wayne Enterprises,Home Office,West,Art 741,Office Supplies,Art,1,333.68,0.05,Card,Retail,317.0,240.25,76.75
2024-08-03,SO-14560,Acme Corp,Consumer,South,Bookcases 730,Furniture,Bookcases,1,563.98,0.0,PayPal,Retail,563.98,462.46,101.52
2024-08-03,SO-14561,Wayne Enterprises,Home Office,South,Art 990,Office Supplies,Art,1,418.49,0.0,PayPal,Retail,418.49,301.31,117.18
2024-08-03,SO-14569,Wonka LLC,Home Office,East,Furnishings 497,Furniture,Furnishings,1,598.29,0.05,Card,Wholesale,568.38,490.6,77.78
2024-08-04,SO-14578,Wayne Enterprises,Home Office,East,Copiers 421,Technology,Copiers,1,233.78,0.0,PayPal,Retail,233.78,182.35,51.43
2024-08-04,SO-14579,Gringotts,Consumer,South,Phones 141,Technology,Phones,2,28.9,0.2,Cash,Online,46.24,45.08,1.16
2024-08-04,SO-14576,Tyrell Corp,Consumer,South,Chairs 292,Furniture,Chairs,1,128.66,0.1,Wire,Online,115.79,105.5,10.29
2024-08-04,SO-14571,Cyberdyne,Corporate,West,Paper 252,Office Supplies,Paper,3,293.64,0.1,Wire,Online,792.83,634.26,158.57
2024-08-04,SO-14575,Wonka LLC,Corporate,West,Art 928,Office Supplies,Art,1,102.27,0.1,Card,Retail,92.04,73.63,18.41
2024-08-05,SO-14582,Cyberdyne,Home Office,West,Binders 750,Office Supplies,Binders,1,435.59,0.0,Wire,Retail,435.59,313.62,121.97
2024-08-05,SO-14583,Aperture Labs,Corporate,East,Chairs 548,Furniture,Chairs,1,129.29,0.0,Cash,Online,129.29,106.02,23.27
2024-08-06,SO-14589,Tyrell Corp,Corporate,East,Storage 136,Office Supplies,Storage,3,101.76,0.15,Card,Wholesale,259.49,219.81,39.68
2024-08-06,SO-14585,Oscorp,Corporate,Central,Bookcases 354,Furniture,Bookcases,1,342.51,0.05,Card,Retail,325.38,280.86,44.52
2024-08-06,SO-14587,Umbrella Co,Corporate,Central,Machines 610,Technology,Machines,2,111.11,0.0,Cash,Wholesale,222.22,173.34,48.88
2024-08-06,SO-14588,Tyrell Corp,Consumer,Central,Accessories 599,Technology,Accessories,2,588.2,0.2,Cash,Online,941.12,917.6,23.52
2024-08-07,SO-14595,Stark Industries,Corporate,East,Furnishings 267,Furniture,Furnishings,1,71.34,0.0,Card,Retail,71.34,58.5,12.84
2024-08-07,SO-14596,Initech,Home Office,East,Paper 802,Office Supplies,Paper,1,592.72,0.0,Wire,Wholesale,592.72,426.76,165.96
2024-08-07,SO-14592,Wonka LLC,Corporate,Central,Binders 510,Office Supplies,Binders,1,91.61,0.0,Card,Retail,91.61,65.96,25.65
2024-08-07,SO-14591,Vehement Capital,Consumer,East,Paper 253,Office Supplies,Paper,1,396.46,0.0,Card,Wholesale,396.46,285.45,111.01
2024-08-07,SO-14594,Aperture Labs,Consumer,East,Phones 312,Technology,Phones,3,538.03,0.15,Wire,Retail,1371.98,1258.98,113.0
2024-08-08,SO-14605,Stark Industries,Home Office,South,Bookcases 615,Furniture,Bookcases,1,121.03,0.05,PayPal,Online,114.98,99.24,15.74
2024-08-08,SO-14603,Vehement Capital,Consumer,West,Tables 254,Furniture,Tables,3,540.2,0.0,Wire,Wholesale,1620.6,1328.88,291.72
2024-08-08,SO-14607,Hooli,Home Office,East,Bookcases 550,Furniture,Bookcases,1,306.89,0.0,Wire,Wholesale,306.89,251.65,55.24
2024-08-08,SO-14598,Vehement Capital,Home Office,South,Paper 215,Office Supplies,Paper,2,407.31,0.0,Card,Retail,814.62,586.52,228.1
2024-08-08,SO-14608,Aperture Labs,Corporate,Central,Copiers 572,Technology,Copiers,1,300.76,0.0,Wire,Retail,300.76,234.59,66.17
2024-08-08,SO-14602,Stark Industries,Corporate,Central,Storage 908,Office Supplies,Storage,2,44.35,0.0,Wire,Wholesale,88.7,63.86,24.84
2024-08-08,SO-14601,Wonka LLC,Home Office,South,Tables 564,Furniture,Tables,1,522.2,0.1,Card,Retail,469.98,428.2,41.78
2024-08-08,SO-14609,Cyberdyne,Home Office,South,Furnishings 606,Furniture,Furnishings,3,13.48,0.2,PayPal,Online,32.35,33.15,-0.8
2024-08-08,SO-14606,Gringotts,Corporate,Central,Chairs 964,Furniture,Chairs,1,563.75,0.0,Cash,Wholesale,563.75,462.28,101.47
2024-08-08,SO-14597,Hooli,Home Office,West,Binders 858,Office Supplies,Binders,1,469.4,0.15,Wire,Wholesale,398.99,337.97,61.02
2024-08-08,SO-14604,Aperture Labs,Consumer,East,Machines 690,Technology,Machines,1,111.68,0.2,Card,Retail,89.34,87.11,2.23
2024-08-09,SO-14615,Aperture Labs,Consumer,South,Furnishings 846,Furniture,Furnishings,4,95.7,0.2,Cash,Wholesale,306.24,313.88,-7.64
2024-08-09,SO-14616,Cyberdyne,Consumer,East,Machines 487,Technology,Machines,1,343.96,0.0,PayPal,Retail,343.96,268.29,75.67
2024-08-09,SO-14619,Aperture Labs,Consumer,Central,Chairs 186,Furniture,Chairs,1,371.5,0.0,Card,Wholesale,371.5,304.63,66.87
2024-08-09,SO-14610,Wonka LLC,Home Office,East,Art 526,Office Supplies,Art,1,97.89,0.0,PayPal,Retail,97.89,70.48,27.41
2024-08-09,SO-14618,Vehement Capital,Corporate,West,Copiers 343,Technology,Copiers,1,20.4,0.0,PayPal,Wholesale,20.4,15.91,4.49
2024-08-09,SO-14611,Wonka LLC,Consumer,South,Chairs 245,Furniture,Chairs,1,147.05,0.0,Cash,Online,147.05,120.58,26.47
2024-08-10,SO-14625,Acme Corp,Consumer,Central,Phones 948,Technology,Phones,3,147.3,0.0,Card,Online,441.9,344.67,97.23
2024-08-10,SO-14627,Gringotts,Consumer,West,Chairs 252,Furniture,Chairs,1,256.61,0.0,PayPal,Wholesale,256.61,210.42,46.19
2024-08-10,SO-14620,Cyberdyne,Home Office,Central,Machines 102,Technology,Machines,1,322.79,0.0,Card,Retail,322.79,251.78,71.01
2024-08-10,SO-14629,Globex Ltd,Home Office,East,Machines 473,Technology,Machines,1,563.29,0.05,Cash,Retail,535.13,439.37,95.76
2024-08-10,SO-14623,Stark Industries,Consumer,West,Bookcases 849,Furniture,Bookcases,1,528.06,0.05,Cash,Wholesale,501.66,433.01,68.65
2024-08-10,SO-14626,Aperture Labs,Consumer,South,Machines 668,Technology,Machines,1,586.37,0.05,PayPal,Online,557.05,457.37,99.68
2024-08-10,SO-14624,Oscorp,Home Office,South,Copiers 522,Technology,Copiers,1,139.76,0.05,Card,Wholesale,132.77,109.01,23.76
2024-08-10,SO-14621,Acme Corp,Corporate,South,Copiers 274,Technology,Copiers,1,175.22,0.0,Card,Retail,175.22,136.67,38.55
2024-08-11,SO-14632,Hooli,Corporate,West,Machines 779,Technology,Machines,1,463.08,0.2,PayPal,Wholesale,370.46,361.2,9.26
2024-08-11,SO-14630,Aperture Labs,Home Office,South,Art 755,Office Supplies,Art,4,351.43,0.1,Wire,Wholesale,1265.15,1012.12,253.03
2024-08-11,SO-14634,Wayne Enterprises,Corporate,West,Chairs 912,Furniture,Chairs,2,520.78,0.05,PayPal,Online,989.48,854.08,135.4
2024-08-11,SO-14631,Oscorp,Home Office,Central,Storage 866,Office Supplies,Storage,2,207.7,0.2,PayPal,Retail,332.32,299.08,33.24
2024-08-12,SO-14635,Vehement Capital,Consumer,West,Tables 989,Furniture,Tables,2,192.87,0.0,Cash,Retail,385.74,316.3,69.44
2024-08-12,SO-14641,Oscorp,Corporate,West,Binders 790,Office Supplies,Binders,3,450.57,0.0,PayPal,Retail,1351.71,973.23,378.48
2024-08-12,SO-14639,Stark Industries,Home Office,South,Binders 381,Office Supplies,Binders,4,430.31,0.1,PayPal,Wholesale,1549.12,1239.28,309.84
2024-08-12,SO-14640,Tyrell Corp,Home Office,East,Accessories 939,Technology,Accessories,3,407.63,0.0,PayPal,Wholesale,1222.89,953.85,269.04
2024-08-12,SO-14636,Pied Piper,Home Office,South,Storage 488,Office Supplies,Storage,1,409.22,0.0,Card,Wholesale,409.22,294.64,114.58
2024-08-13,SO-14646,Tyrell Corp,Home Office,Central,Accessories 178,Technology,Accessories,2,116.22,0.0,Wire,Retail,232.44,181.3,51.14
2024-08-13,SO-14644,Vehement Capital,Consumer,East,Binders 817,Office Supplies,Binders,1,154.55,0.15,PayPal,Wholesale,131.37,111.28,20.09
2024-08-13,SO-14642,Stark Industries,Corporate,Central,Machines 314,Technology,Machines,1,521.67,0.2,Wire,Retail,417.34,406.9,10.44
2024-08-14,SO-14653,Acme Corp,Consumer,Central,Paper 566,Office Supplies,Paper,1,458.32,0.0,Card,Retail,458.32,329.99,128.33
2024-08-14,SO-14654,Gringotts,Home Office,Central,Tables 182,Furniture,Tables,1,565.16,0.05,PayPal,Retail,536.9,463.43,73.47
2024-08-14,SO-14657,Vehement Capital,Home Office,South,Storage 581,Office Supplies,Storage,3,137.42,0.0,PayPal,Retail,412.26,296.82,115.44
2024-08-14,SO-14648,Gringotts,Home Office,West,Chairs 998,Furniture,Chairs,2,291.97,0.15,Card,Online,496.35,478.84,17.51
2024-08-14,SO-14652,Aperture Labs,Home Office,Central,Art 557,Office Supplies,Art,1,398.45,0.05,PayPal,Retail,378.53,286.88,91.65
2024-08-14,SO-14650,Vehement Capital,Consumer,West,Bookcases 403,Furniture,Bookcases,2,278.22,0.0,Wire,Wholesale,556.44,456.28,100.16
2024-08-14,SO-14656,Wayne Enterprises,Home Office,West,Machines 556,Technology,Machines,1,550.41,0.0,Cash,Wholesale,550.41,429.32,121.09
2024-08-14,SO-14651,Cyberdyne,Home Office,South,Accessories 165,Technology,Accessories,1,246.15,0.05,PayPal,Retail,233.84,192.0,41.84
2024-08-15,SO-14662,Cyberdyne,Consumer,East,Copiers 961,Technology,Copiers,1,20.12,0.05,PayPal,Retail,19.11,15.69,3.42
2024-08-15,SO-14664,Wayne Enterprises,Home Office,South,Tables 822,Furniture,Tables,1,532.29,0.05,Wire,Wholesale,505.68,436.48,69.2
2024-08-15,SO-14661,Aperture Labs,Home Office,East,Paper 357,Office Supplies,Paper,1,304.85,0.1,Cash,Online,274.36,219.49,54.87
2024-08-15,SO-14658,Stark Industries,Home Office,Central,Furnishings 876,Furniture,Furnishings,3,495.76,0.15,PayPal,Online,1264.19,1219.56,44.63
2024-08-16,SO-14672,Vehement Capital,Home Office,South,Machines 526,Technology,Machines,1,201.91,0.0,Card,Retail,201.91,157.49,44.42
2024-08-16,SO-14669,Cyberdyne,Home Office,South,Paper 391,Office Supplies,Paper,1,421.65,0.0,PayPal,Retail,421.65,303.59,118.06
2024-08-16,SO-14667,Acme Corp,Home Office,West,Machines 750,Technology,Machines,1,590.68,0.0,PayPal,Online,590.68,460.73,129.95
2024-08-16,SO-14673,Gringotts,Corporate,Central,Art 625,Office Supplies,Art,1,587.75,0.0,Cash,Retail,587.75,423.18,164.57
2024-08-16,SO-14665,Vehement Capital,Consumer,West,Chairs 773,Furniture,Chairs,1,454.69,0.0,Cash,Retail,454.69,372.85,81.84
2024-08-16,SO-14668,Umbrella Co,Consumer,East,Tables 927,Furniture,Tables,1,173.06,0.0,Cash,Online,173.06,141.91,31.15
2024-08-16,SO-14670,Hooli,Corporate,Central,Phones 918,Technology,Phones,1,358.47,0.1,Card,Online,322.62,279.61,43.01
2024-08-17,SO-14675,Aperture Labs,Corporate,West,Phones 275,Technology,Phones,1,31.44,0.15,Cash,Retail,26.72,24.52,2.2
2024-08-17,SO-14679,Cyberdyne,Consumer,South,Paper 314,Office Supplies,Paper,2,599.13,0.0,Wire,Online,1198.26,862.74,335.52
2024-08-17,SO-14680,Umbrella Co,Corporate,South,Storage 400,Office Supplies,Storage,1,306.18,0.05,Wire,Retail,290.87,220.45,70.42
2024-08-17,SO-14678,Initech,Consumer,East,Accessories 959,Technology,Accessories,2,352.19,0.2,Wire,Wholesale,563.5,549.42,14.08
2024-08-18,SO-14687,Aperture Labs,Consumer,East,Bookcases 318,Furniture,Bookcases,3,491.41,0.2,PayPal,Wholesale,1179.38,1208.88,-29.5
2024-08-18,SO-14686,Vehement Capital,Consumer,South,Accessories 979,Technology,Accessories,1,416.63,0.0,Cash,Retail,416.63,324.97,91.66
2024-08-18,SO-14681,Vehement Capital,Home Office,South,Tables 537,Furniture,Tables,2,8.3,0.0,PayPal,Online,16.6,13.62,2.98
2024-08-18,SO-14685,Aperture Labs,Home Office,Central,Art 591,Office Supplies,Art,1,306.73,0.05,Wire,Retail,291.39,220.85,70.54
2024-08-18,SO-14688,Wayne Enterprises,Consumer,South,Accessories 894,Technology,Accessories,4,218.87,0.0,Cash,Online,875.48,682.88,192.6
2024-08-19,SO-14692,Aperture Labs,Corporate,East,Phones 525,Technology,Phones,1,584.25,0.0,Cash,Wholesale,584.25,455.72,128.53
2024-08-19,SO-14693,Cyberdyne,Corporate,East,Storage 752,Office Supplies,Storage,1,265.37,0.0,PayPal,Retail,265.37,191.07,74.3
2024-08-19,SO-14691,Stark Industries,Home Office,South,Paper 692,Office Supplies,Paper,1,23.77,0.05,Cash,Retail,22.58,17.11,5.47
2024-08-19,SO-14694,Hooli,Consumer,South,Storage 961,Office Supplies,Storage,1,313.92,0.1,PayPal,Retail,282.53,226.02,56.51
2024-08-19,SO-14690,Stark Industries,Corporate,West,Accessories 439,Technology,Accessories,1,277.29,0.0,PayPal,Retail,277.29,216.29,61.0
2024-08-20,SO-14696,Gringotts,Consumer,West,Accessories 738,Technology,Accessories,1,76.91,0.0,Card,Wholesale,76.91,59.99,16.92
2024-08-20,SO-14695,Tyrell Corp,Corporate,East,Bookcases 864,Furniture,Bookcases,1,54.95,0.0,Cash,Retail,54.95,45.06,9.89
2024-08-21,SO-14698,Wonka LLC,Consumer,East,Storage 265,Office Supplies,Storage,1,511.15,0.0,Wire,Wholesale,511.15,368.03,143.12
2024-08-21,SO-14702,Gringotts,Consumer,South,Tables 657,Furniture,Tables,1,218.26,0.0,Wire,Online,218.26,178.97,39.29
